"match_id","balls_per_over","team1","team2","gender","season","date","event","venue","city","toss_winner","toss_decision","player_of_match","umpire1","umpire2","reserve_umpire","tv_umpire","match_referee","winner","winner_runs","winner_wickets","match_number","outcome","method","eliminator"
1388204,6,"New Zealand","England","female","2023/24",2024-03-24,"England Women tour of New Zealand","Saxton Oval, Nelson","Nelson","New Zealand","bat","SFM Devine","C Black","Eloise Sheridan","KS Jagannathan","Kim Cotton","TL Anderson","New Zealand",3,NA,"3",NA,NA,NA
1388205,6,"England","New Zealand","female","2023/24",2024-03-27,"England Women tour of New Zealand","Basin Reserve, Wellington","Wellington","New Zealand","field","ME Bouchier","CM Brown","C Black","Kim Cotton","Eloise Sheridan","TL Anderson","England",47,NA,"4",NA,NA,NA
1398261,6,"South Africa","Sri Lanka","female","2023/24",2024-03-27,"Sri Lanka Women tour of South Africa","Willowmoore Park, Benoni","Benoni","Sri Lanka","field","L Wolvaardt","JM Williams","K Klaaste","TC Mokorosi","Lauren Agenbag","SA Fritz","South Africa",79,NA,"1",NA,NA,NA
1388206,6,"New Zealand","England","female","2023/24",2024-03-29,"England Women tour of New Zealand","Basin Reserve, Wellington","Wellington","New Zealand","bat","NR Sciver-Brunt","Eloise Sheridan","Kim Cotton","C Black","CM Brown","TL Anderson","England",NA,5,"5",NA,NA,NA
1398262,6,"South Africa","Sri Lanka","female","2023/24",2024-03-30,"Sri Lanka Women tour of South Africa","Senwes Park, Potchefstroom","Potchefstroom","South Africa","bat","WK Dilhari","JM Williams","Lauren Agenbag","K Klaaste","TC Mokorosi","SA Fritz","Sri Lanka",NA,7,"2",NA,NA,NA
1426048,6,"Papua New Guinea","Zimbabwe","female","2023/24",2024-03-30,"Papua New Guinea Women tour of Zimbabwe","Harare Sports Club","Harare","Zimbabwe","field","M Musonda","F Mutizwa","I Chabi","S Dambanevana",NA,"O Chirombe","Zimbabwe",NA,8,"1",NA,NA,NA
1425064,6,"Bangladesh","Australia","female","2023/24",2024-03-31,"Australia Women tour of Bangladesh","Shere Bangla National Stadium, Mirpur","Dhaka","Bangladesh","bat","AJ Healy","Ali Arman","VG Rathi","Shathira Jakir","Morshed Ali Khan","Akhtar Ahmad","Australia",NA,10,"1",NA,NA,NA
1426049,6,"Zimbabwe","Papua New Guinea","female","2023/24",2024-03-31,"Papua New Guinea Women tour of Zimbabwe","Harare Sports Club","Harare","Papua New Guinea","field","P Siaka","I Chabi","S Dambanevana","F Mutizwa",NA,"O Chirombe",NA,NA,NA,"2","tie",NA,"Papua New Guinea"
1425065,6,"Australia","Bangladesh","female","2023/24",2024-04-02,"Australia Women tour of Bangladesh","Shere Bangla National Stadium, Mirpur","Dhaka","Australia","bat","G Wareham","Morshed Ali Khan","VG Rathi","Rokeya Sultana","Shathira Jakir","Akhtar Ahmad","Australia",58,NA,"2",NA,NA,NA
1426050,6,"Zimbabwe","Papua New Guinea","female","2023/24",2024-04-02,"Papua New Guinea Women tour of Zimbabwe","Harare Sports Club","Harare","Papua New Guinea","field","CS Mugeri-Tiripano","F Mutizwa","S Dambanevana","I Chabi",NA,"O Chirombe","Zimbabwe",32,NA,"3",NA,NA,NA
1398263,6,"South Africa","Sri Lanka","female","2023/24",2024-04-03,"Sri Lanka Women tour of South Africa","Buffalo Park, East London","East London","Sri Lanka","field","AC Jayangani","JM Williams","TC Mokorosi","Lauren Agenbag","K Klaaste","SA Fritz","Sri Lanka",NA,4,"3",NA,NA,NA
1425066,6,"Australia","Bangladesh","female","2023/24",2024-04-04,"Australia Women tour of Bangladesh","Shere Bangla National Stadium, Mirpur","Dhaka","Australia","bat","TJ Vlaeminck","Shathira Jakir","VG Rathi","Rokeya Sultana","Morshed Ali Khan","Akhtar Ahmad","Australia",77,NA,"3",NA,NA,NA
1429008,6,"Thailand","Ireland","female","2024",2024-04-18,"Ireland Women v Thailand Women T20I Series","7he Sevens Stadium, Dubai","Dubai","Thailand","bat",NA,"H Yerzal","Raziq Khan","Nadeem Anjum",NA,"Iftikhar Ali","Ireland",NA,8,"2",NA,NA,NA
1427420,6,"Gibraltar","Estonia","female","2024",2024-04-20,"Estonia Women tour of Gibraltar","Europa Sports Complex","Gibraltar","Estonia","field",NA,"A Elliott","T Atoloye","SG Chandiramani",NA,NA,"Gibraltar",100,NA,"1",NA,NA,NA
1427421,6,"Gibraltar","Estonia","female","2024",2024-04-21,"Estonia Women tour of Gibraltar","Europa Sports Complex","Gibraltar","Estonia","field","EAS Ferrary","S Maynard","SG Chandiramani",NA,NA,"A Elliott","Gibraltar",128,NA,"2",NA,NA,NA
1427422,6,"Gibraltar","Estonia","female","2024",2024-04-21,"Estonia Women tour of Gibraltar","Europa Sports Complex","Gibraltar","Gibraltar","bat","N Caruana","A Elliott","SG Chandiramani","S Maynard",NA,NA,"Gibraltar",88,NA,"3",NA,NA,NA
1429009,6,"Indonesia","Mongolia","female","2024",2024-04-21,"Mongolia Women tour of Indonesia","Udayana Cricket Ground","Bali","Mongolia","field","NPAN Sakarini","F Shony","Yousuf Wadu",NA,NA,NA,"Indonesia",122,NA,"1",NA,NA,NA
1429010,6,"Indonesia","Mongolia","female","2024",2024-04-21,"Mongolia Women tour of Indonesia","Udayana Cricket Ground","Bali","Indonesia","bat","NKF Rada Rani","IGS Arsa","S Hawoe",NA,NA,NA,"Indonesia",104,NA,"2",NA,NA,NA
1429011,6,"Mongolia","Indonesia","female","2024",2024-04-22,"Mongolia Women tour of Indonesia","Udayana Cricket Ground","Bali","Mongolia","bat",NA,"F Shony","S Hawoe",NA,NA,NA,"Indonesia",NA,10,"3",NA,"D/L",NA
1429012,6,"Indonesia","Mongolia","female","2024",2024-04-22,"Mongolia Women tour of Indonesia","Udayana Cricket Ground","Bali","Indonesia","bat","NLKWR Dewi","IGS Arsa","Wellingson",NA,NA,NA,"Indonesia",120,NA,"4",NA,NA,NA
1429622,6,"Botswana","Lesotho","female","2024",2024-04-22,"BCA Kalahari Women's T20 International Tournament","Botswana Cricket Association Oval 1, Gaborone","Gaborone","Botswana","bat","G Matome","Imran Zakir","R Nehonde","L Mseburi",NA,NA,"Botswana",113,NA,"1",NA,NA,NA
1429623,6,"Mozambique","Rwanda","female","2024",2024-04-22,"BCA Kalahari Women's T20 International Tournament","Botswana Cricket Association Oval 2, Gaborone","Gaborone","Mozambique","bat","MD Bimenyimana","Justine Muzungu","R Nehonde",NA,NA,NA,"Rwanda",NA,10,"2",NA,NA,NA
1429624,6,"Lesotho","Rwanda","female","2024",2024-04-22,"BCA Kalahari Women's T20 International Tournament","Botswana Cricket Association Oval 1, Gaborone","Gaborone","Lesotho","bat","MD Bimenyimana","L Msemburi","R Nehonde",NA,NA,NA,"Rwanda",NA,10,"3",NA,NA,NA
1429625,6,"Mozambique","Botswana","female","2024",2024-04-22,"BCA Kalahari Women's T20 International Tournament","Botswana Cricket Association Oval 2, Gaborone","Gaborone","Mozambique","bat","O Keitsemang","Justine Muzungu","ND Dhlamini","J Mukandi",NA,NA,"Botswana",NA,9,"4",NA,NA,NA
1429626,6,"Botswana","Rwanda","female","2024",2024-04-23,"BCA Kalahari Women's T20 International Tournament","Botswana Cricket Association Oval 1, Gaborone","Gaborone","Botswana","bat","MD Bimenyimana","Justine Muzungu","L Mseburi","R Nehonde",NA,NA,"Rwanda",NA,7,"5",NA,NA,NA
1429627,6,"Mozambique","Lesotho","female","2024",2024-04-23,"BCA Kalahari Women's T20 International Tournament","Botswana Cricket Association Oval 2, Gaborone","Gaborone","Lesotho","field","AL Mundundo","Imran Zakir","ND Dhlamini","J Mukandi",NA,NA,"Mozambique",124,NA,"6",NA,NA,NA
1429628,6,"Mozambique","Botswana","female","2024",2024-04-23,"BCA Kalahari Women's T20 International Tournament","Botswana Cricket Association Oval 1, Gaborone","Gaborone","Mozambique","bat","A Mokgotlhe","L Mseburi","R Nehonde","Justine Muzungu",NA,NA,"Botswana",NA,9,"7",NA,NA,NA
1429013,6,"Indonesia","Mongolia","female","2024",2024-04-24,"Mongolia Women tour of Indonesia","Udayana Cricket Ground","Bali","Indonesia","bat","R Rohmalia",NA,NA,NA,NA,NA,"Indonesia",127,NA,"5",NA,NA,NA
1429014,6,"Mongolia","Indonesia","female","2024",2024-04-24,"Mongolia Women tour of Indonesia","Udayana Cricket Ground","Bali","Mongolia","bat",NA,NA,NA,NA,NA,NA,"Indonesia",NA,10,"6",NA,NA,NA
1425638,6,"Sri Lanka","Thailand","female","2024",2024-04-25,"ICC Women's T20 World Cup Qualifier","Tolerance Oval, Abu Dhabi","Abu Dhabi","Sri Lanka","bat","SIP Fernando","N Janani","S Dambanevana","Gazi Sohel",NA,"GS Lakshmi","Sri Lanka",67,NA,"1",NA,NA,NA
1425639,6,"United Arab Emirates","Ireland","female","2024",2024-04-25,"ICC Women's T20 World Cup Qualifier","Zayed Cricket Stadium, Abu Dhabi","Abu Dhabi","Ireland","field","EAJ Richardson","K Klaaste","L McCabe","SB Haig",NA,"SM Bartlett","Ireland",NA,6,"2",NA,NA,NA
1425640,6,"Scotland","Uganda","female","2024",2024-04-25,"ICC Women's T20 World Cup Qualifier","Tolerance Oval, Abu Dhabi","Abu Dhabi","Uganda","field","R Slater","Gazi Sohel","Shivani Mishra","N Janani",NA,"GS Lakshmi","Scotland",109,NA,"3",NA,NA,NA
1425641,6,"Zimbabwe","Vanuatu","female","2024",2024-04-25,"ICC Women's T20 World Cup Qualifier","Zayed Cricket Stadium, Abu Dhabi","Abu Dhabi","Zimbabwe","bat","N Navaika","LDVV Silva","SB Haig","K Klaaste",NA,"SM Bartlett","Vanuatu",NA,6,"4",NA,NA,NA
1429630,6,"Mozambique","Rwanda","female","2024",2024-04-25,"BCA Kalahari Women's T20 International Tournament","Botswana Cricket Association Oval 1, Gaborone","Gaborone","Mozambique","bat","MD Bimenyimana","J Mukandi","ND Dhlamini","R Nehonde",NA,NA,"Rwanda",NA,7,"9",NA,NA,NA
1429631,6,"Botswana","Lesotho","female","2024",2024-04-25,"BCA Kalahari Women's T20 International Tournament","Botswana Cricket Association Oval 2, Gaborone","Gaborone","Botswana","bat","T Shadrack","Imran Zakir","L Msemburi","Justine Muzungu",NA,NA,"Botswana",100,NA,"10",NA,NA,NA
1429632,6,"Botswana","Rwanda","female","2024",2024-04-25,"BCA Kalahari Women's T20 International Tournament","Botswana Cricket Association Oval 1, Gaborone","Gaborone","Rwanda","field","Rosine Irera","J Mukandi","R Nehonde","L Mseburi",NA,NA,"Rwanda",NA,8,"11",NA,NA,NA
1426084,6,"West Indies","Pakistan","female","2024",2024-04-26,"West Indies Women tour of Pakistan","National Stadium, Karachi","Karachi","West Indies","bat","K Ramharack","CA Polosak","Tariq Rasheed","Humaira Farah","Nasir Hussain","Muhammad Javed","West Indies",1,NA,"1",NA,NA,NA
1429634,6,"Mozambique","Lesotho","female","2024",2024-04-26,"BCA Kalahari Women's T20 International Tournament","Botswana Cricket Association Oval 1, Gaborone","Gaborone","Mozambique","bat","O Mondlane","J Mukandi","L Mseburi","ND Dhlamini",NA,NA,"Mozambique",44,NA,NA,NA,NA,NA
1429635,6,"Botswana","Rwanda","female","2024",2024-04-26,"BCA Kalahari Women's T20 International Tournament","Botswana Cricket Association Oval 1, Gaborone","Gaborone","Rwanda","field","MD Bimenyimana","Justine Muzungu","R Nehonde","Imran Zakir",NA,NA,"Rwanda",NA,8,NA,NA,NA,NA
1425642,6,"Netherlands","Vanuatu","female","2024",2024-04-27,"ICC Women's T20 World Cup Qualifier","Tolerance Oval, Abu Dhabi","Abu Dhabi","Netherlands","bat","SL Kalis","L McCabe","SB Haig","LDVV Silva",NA,"SM Bartlett","Netherlands",100,NA,"5",NA,NA,NA
1425643,6,"United States of America","Uganda","female","2024",2024-04-27,"ICC Women's T20 World Cup Qualifier","Zayed Cricket Stadium, Abu Dhabi","Abu Dhabi","United States of America","bat","I Nakisuuyi","Gazi Sohel","S Dambanevana","Shivani Mishra",NA,"GS Lakshmi","Uganda",NA,8,"6",NA,NA,NA
1425644,6,"United Arab Emirates","Zimbabwe","female","2024",2024-04-27,"ICC Women's T20 World Cup Qualifier","Tolerance Oval, Abu Dhabi","Abu Dhabi","United Arab Emirates","bat","J Nkomo","LDVV Silva","K Klaaste","L McCabe",NA,"SM Bartlett","Zimbabwe",NA,8,"7",NA,NA,NA
1425645,6,"Scotland","Sri Lanka","female","2024",2024-04-27,"ICC Women's T20 World Cup Qualifier","Zayed Cricket Stadium, Abu Dhabi","Abu Dhabi","Sri Lanka","field","WK Dilhari","N Janani","Shivani Mishra",NA,"S Dambanevana","GS Lakshmi","Sri Lanka",NA,10,"8",NA,NA,NA
1426085,6,"Pakistan","West Indies","female","2024",2024-04-28,"West Indies Women tour of Pakistan","National Stadium, Karachi","Karachi","Pakistan","bat","HK Matthews","CA Polosak","Tariq Rasheed","Saleema Imtiaz","Imran Javed","Muhammad Javed","West Indies",NA,7,"2",NA,NA,NA
1429393,6,"India","Bangladesh","female","2024",2024-04-28,"India Women tour of Bangladesh","Sylhet International Cricket Stadium","Sylhet","India","bat","Renuka Singh","Morshed Ali Khan","Shathira Jakir","Rokeya Sultana","Kamruzzaman Limon","Neeyamur Rashid","India",44,NA,"1",NA,NA,NA
1425646,6,"Scotland","United States of America","female","2024",2024-04-29,"ICC Women's T20 World Cup Qualifier","Tolerance Oval, Abu Dhabi","Abu Dhabi","United States of America","field","KE Bryce","S Dambanevana","SB Haig","N Janani",NA,"SM Bartlett","Scotland",44,NA,"9",NA,NA,NA
1425647,6,"Ireland","Zimbabwe","female","2024",2024-04-29,"ICC Women's T20 World Cup Qualifier","Zayed Cricket Stadium, Abu Dhabi","Abu Dhabi","Zimbabwe","field","A Hunter","K Klaaste","L McCabe","Gazi Sohel",NA,"GS Lakshmi","Ireland",56,NA,"10",NA,NA,NA
1425648,6,"Uganda","Thailand","female","2024",2024-04-29,"ICC Women's T20 World Cup Qualifier","Tolerance Oval, Abu Dhabi","Abu Dhabi","Thailand","field","N Chantam","LDVV Silva","N Janani","SB Haig",NA,"SM Bartlett","Thailand",NA,9,"11",NA,NA,NA
1425649,6,"Netherlands","United Arab Emirates","female","2024",2024-04-29,"ICC Women's T20 World Cup Qualifier","Zayed Cricket Stadium, Abu Dhabi","Abu Dhabi","Netherlands","bat","ER Oza","Gazi Sohel","Shivani Mishra","K Klaaste",NA,"GS Lakshmi","United Arab Emirates",NA,10,"12",NA,NA,NA
1426086,6,"West Indies","Pakistan","female","2024",2024-04-30,"West Indies Women tour of Pakistan","National Stadium, Karachi","Karachi","Pakistan","field","HK Matthews","CA Polosak","Faisal Afridi","Afia Amin","Tariq Rasheed","Muhammad Javed","West Indies",2,NA,"3",NA,NA,NA
1429394,6,"Bangladesh","India","female","2024",2024-04-30,"India Women tour of Bangladesh","Sylhet International Cricket Stadium","Sylhet","Bangladesh","bat","D Hemalatha","Morshed Ali Khan","Shathira Jakir","Rokeya Sultana","Kamruzzaman Limon","Neeyamur Rashid","India",19,NA,"2",NA,"D/L",NA
1425650,6,"Netherlands","Zimbabwe","female","2024",2024-05-01,"ICC Women's T20 World Cup Qualifier","Tolerance Oval, Abu Dhabi","Abu Dhabi","Netherlands","bat","B de Leede","L McCabe","N Janani","LDVV Silva",NA,"SM Bartlett","Netherlands",14,NA,"13",NA,NA,NA
1425651,6,"Sri Lanka","Uganda","female","2024",2024-05-01,"ICC Women's T20 World Cup Qualifier","Zayed Cricket Stadium, Abu Dhabi","Abu Dhabi","Sri Lanka","bat","RMVD Gunaratne","S Dambanevana","SB Haig","Shivani Mishra",NA,"GS Lakshmi","Sri Lanka",67,NA,"14",NA,NA,NA
1425652,6,"Vanuatu","Ireland","female","2024",2024-05-01,"ICC Women's T20 World Cup Qualifier","Tolerance Oval, Abu Dhabi","Abu Dhabi","Ireland","field","EAJ Richardson","Gazi Sohel","Shivani Mishra","L McCabe",NA,"SM Bartlett","Ireland",NA,9,"15",NA,NA,NA
1425653,6,"United States of America","Thailand","female","2024",2024-05-01,"ICC Women's T20 World Cup Qualifier","Zayed Cricket Stadium, Abu Dhabi","Abu Dhabi","Thailand","field","T Putthawong","LDVV Silva","K Klaaste","SB Haig",NA,"GS Lakshmi","Thailand",NA,9,"16",NA,NA,NA
1426087,6,"West Indies","Pakistan","female","2024",2024-05-02,"West Indies Women tour of Pakistan","National Stadium, Karachi","Karachi","West Indies","bat","Sadia Iqbal","CA Polosak","Farooq Ali Khan","Humaira Farah","Imran Javed","Muhammad Javed","Pakistan",NA,8,"4",NA,NA,NA
1429395,6,"Bangladesh","India","female","2024",2024-05-02,"India Women tour of Bangladesh","Sylhet International Cricket Stadium","Sylhet","India","field","Shafali Verma","Ali Arman","Sajedul Islam","Rokeya Sultana","Shathira Jakir","Neeyamur Rashid","India",NA,7,"3",NA,NA,NA
1425654,6,"Thailand","Scotland","female","2024",2024-05-03,"ICC Women's T20 World Cup Qualifier","Tolerance Oval, Abu Dhabi","Abu Dhabi","Thailand","bat","KE Bryce","LDVV Silva","Shivani Mishra","Gazi Sohel",NA,"SM Bartlett","Scotland",NA,6,"17",NA,NA,NA
1425655,6,"United Arab Emirates","Vanuatu","female","2024",2024-05-03,"ICC Women's T20 World Cup Qualifier","Zayed Cricket Stadium, Abu Dhabi","Abu Dhabi","Vanuatu","field","S Dharnidharka","S Dambanevana","SB Haig","K Klaaste",NA,"GS Lakshmi","United Arab Emirates",70,NA,"18",NA,NA,NA
1425656,6,"Sri Lanka","United States of America","female","2024",2024-05-03,"ICC Women's T20 World Cup Qualifier","Tolerance Oval, Abu Dhabi","Abu Dhabi","Sri Lanka","bat","AC Jayangani","K Klaaste","N Janani","Shivani Mishra",NA,"SM Bartlett","Sri Lanka",18,NA,"19",NA,NA,NA
1425657,6,"Ireland","Netherlands","female","2024",2024-05-03,"ICC Women's T20 World Cup Qualifier","Zayed Cricket Stadium, Abu Dhabi","Abu Dhabi","Ireland","bat","L Delany","Gazi Sohel","L McCabe","S Dambanevana",NA,"GS Lakshmi","Ireland",54,NA,"20",NA,NA,NA
1426088,6,"Pakistan","West Indies","female","2024",2024-05-03,"West Indies Women tour of Pakistan","National Stadium, Karachi","Karachi","West Indies","field","HK Matthews","CA Polosak","Faisal Afridi","Afia Amin","Farooq Ali Khan","Muhammad Javed","West Indies",NA,8,"5",NA,NA,NA
1425658,6,"Ireland","Scotland","female","2024",2024-05-05,"ICC Women's T20 World Cup Qualifier","Zayed Cricket Stadium, Abu Dhabi","Abu Dhabi","Ireland","bat","KE Bryce","N Janani","SB Haig","Shivani Mishra",NA,"GS Lakshmi","Scotland",NA,8,NA,NA,NA,NA
1425659,6,"Sri Lanka","United Arab Emirates","female","2024",2024-05-05,"ICC Women's T20 World Cup Qualifier","Zayed Cricket Stadium, Abu Dhabi","Abu Dhabi","United Arab Emirates","field","ER Oza","Gazi Sohel","K Klaaste","S Dambanevana",NA,"SM Bartlett","Sri Lanka",15,NA,NA,NA,NA,NA
1429396,6,"India","Bangladesh","female","2024",2024-05-06,"India Women tour of Bangladesh","Sylhet International Cricket Stadium","Sylhet","Bangladesh","field","H Kaur","Ali Arman","Shathira Jakir","Dolly Rani","Sajedul Islam","SR Das","India",56,NA,"4",NA,"D/L",NA
1425660,6,"Sri Lanka","Scotland","female","2024",2024-05-07,"ICC Women's T20 World Cup Qualifier","Zayed Cricket Stadium, Abu Dhabi","Abu Dhabi","Scotland","field","AC Jayangani","K Klaaste","SB Haig","N Janani",NA,"GS Lakshmi","Sri Lanka",68,NA,NA,NA,NA,NA
1429397,6,"India","Bangladesh","female","2024",2024-05-09,"India Women tour of Bangladesh","Sylhet International Cricket Stadium","Sylhet","India","bat","RP Yadav","Ali Arman","Sajedul Islam","Dolly Rani","Shathira Jakir","SR Das","India",21,NA,"5",NA,NA,NA
1398268,6,"England","Pakistan","female","2024",2024-05-11,"Pakistan Women tour of England","Edgbaston, Birmingham","Birmingham","Pakistan","field","AE Jones","Kim Cotton","S Redfern","WRP Fernando","AY Harris","DA Cosker","England",53,NA,"1",NA,NA,NA
1398269,6,"England","Pakistan","female","2024",2024-05-17,"Pakistan Women tour of England","County Ground, Northampton","Northampton","England","bat","A Capsey","AY Harris","S Redfern","WRP Fernando","Kim Cotton","DA Cosker","England",65,NA,"2",NA,NA,NA
1398270,6,"England","Pakistan","female","2024",2024-05-19,"Pakistan Women tour of England","Headingley, Leeds","Leeds","England","bat","DN Wyatt","AY Harris","Kim Cotton","WRP Fernando","S Redfern","DA Cosker","England",34,NA,"3",NA,NA,NA
1433772,6,"Netherlands","Italy","female","2024",2024-05-28,"Italy Women tour of Netherlands","Sportpark Harga, Schiedam","Schiedam","Netherlands","bat",NA,"AM Deshpande","M Hancock","Rizwan Akram",NA,NA,"Netherlands",94,NA,"1",NA,NA,NA
1433775,6,"Italy","Netherlands","female","2024",2024-05-30,"Italy Women tour of Netherlands","Sportpark Harga, Schiedam","Schiedam","Italy","bat","B de Leede","M Prabhudesa","WPM van Liemt","M Hancock",NA,NA,"Netherlands",NA,8,"4",NA,NA,NA
1435618,6,"Rwanda","Cameroon","female","2024",2024-05-30,"Kwibuka Women's Twenty20 Tournament","Gahanga International Cricket Stadium, Rwanda","Kigali City","Rwanda","bat","H Ishimwe","D Hagenimana","V Iriho","Gasana Christian",NA,NA,"Rwanda",102,NA,"1",NA,NA,NA
1435620,6,"Uganda","Botswana","female","2024",2024-05-30,"Kwibuka Women's Twenty20 Tournament","Gahanga International Cricket Stadium, Rwanda","Kigali City","Uganda","bat","J Mbabazi","Gaston Niyibizi","V Iriho","D Hagenimana",NA,NA,"Uganda",71,NA,"3",NA,NA,NA
1435623,6,"Uganda","Nigeria","female","2024",2024-05-31,"Kwibuka Women's Twenty20 Tournament","Gahanga B Ground, Rwanda","Kigali City","Nigeria","field","I Nakisuuyi","D Hagenimana","T Musakwa","V Iriho",NA,NA,"Uganda",11,NA,"5",NA,NA,NA
1435624,6,"Botswana","Cameroon","female","2024",2024-05-31,"Kwibuka Women's Twenty20 Tournament","Gahanga International Cricket Stadium, Rwanda","Kigali City","Botswana","bat","T Shadrack","Gasana Christian","R Singinzwa","Gaston Niyibizi",NA,NA,"Botswana",44,NA,"6",NA,NA,NA
1435625,6,"Malawi","Rwanda","female","2024",2024-05-31,"Kwibuka Women's Twenty20 Tournament","Gahanga B Ground, Rwanda","Kigali City","Malawi","bat","MD Bimenyimana","TJ Onikoyi","V Iriho","D Hagenimana",NA,NA,"Rwanda",NA,9,"7",NA,NA,NA
