"match_id","balls_per_over","team1","team2","gender","season","date","event","venue","city","toss_winner","toss_decision","player_of_match","umpire1","umpire2","reserve_umpire","tv_umpire","match_referee","winner","winner_wickets","outcome","eliminator","match_number","winner_runs","method"
1114858,6,"Hobart Hurricanes","Melbourne Renegades","male","2017/18",2017-12-21,"Big Bash League","Bellerive Oval","Hobart","Melbourne Renegades","field","DJ Bravo","SJ Nogajski","MW Graham-Smith","DR Close","GC Joshua","D Talalla","Melbourne Renegades",7,NA,NA,"3",NA,NA
1114859,6,"Adelaide Strikers","Sydney Thunder","male","2017/18",2017-12-22,"Big Bash League","Adelaide Oval","Adelaide","Adelaide Strikers","bat","Rashid Khan","GJ Davidson","SA Lightbody","C Thomas","SD Fry","DJ Harper","Adelaide Strikers",NA,NA,NA,"4",53,NA
1114860,6,"Sydney Sixers","Perth Scorchers","male","2017/18",2017-12-23,"Big Bash League","Sydney Cricket Ground","Sydney","Perth Scorchers","field","AJ Turner","RJ Tucker","GC Joshua","Troy Penman","MW Graham-Smith","D Talalla","Perth Scorchers",6,NA,NA,"5",NA,NA
1114861,6,"Melbourne Renegades","Brisbane Heat","male","2017/18",2017-12-23,"Big Bash League","Docklands Stadium","Melbourne","Melbourne Renegades","field","JD Wildermuth","P Wilson","JD Ward","S Brne","SAJ Craig","RW Stratford","Melbourne Renegades",7,NA,NA,"6",NA,NA
1114862,6,"Perth Scorchers","Melbourne Stars","male","2017/18",2017-12-26,"Big Bash League","W.A.C.A. Ground","Perth","Melbourne Stars","field","HWR Cartwright","SA Lightbody","SD Fry","D Taylor","Geoff Davidson","SR Bernard","Perth Scorchers",NA,NA,NA,"7",13,NA
1114863,6,"Brisbane Heat","Sydney Thunder","male","2017/18",2017-12-27,"Big Bash League","Brisbane Cricket Ground, Woolloongabba","Brisbane","Sydney Thunder","bat","AI Ross","GA Abood","AK Wilds","D Taylor","PJ Gillespie","SR Bernard","Brisbane Heat",6,NA,NA,"8",NA,"D/L"
1114864,6,"Sydney Sixers","Adelaide Strikers","male","2017/18",2017-12-28,"Big Bash League","Sydney Cricket Ground","Sydney","Sydney Sixers","field","AT Carey","P Wilson","SAJ Craig","BC Treloar","JD Ward","PL Marshall","Adelaide Strikers",NA,NA,NA,"9",6,NA
1114865,6,"Melbourne Renegades","Perth Scorchers","male","2017/18",2017-12-29,"Big Bash League","Docklands Stadium","Melbourne","Perth Scorchers","field","MG Johnson","PJ Gillespie","AK Wilds","D Brigham","GA Abood","RW Stratford","Perth Scorchers",3,NA,NA,"10",NA,NA
1114866,6,"Hobart Hurricanes","Sydney Thunder","male","2017/18",2017-12-30,"Big Bash League","Aurora Stadium","Launceston","Hobart Hurricanes","field","JC Buttler","GJ Davidson","SD Fry","DR Close","SA Lightbody","RL Parry","Sydney Thunder",NA,NA,NA,"11",57,NA
1114867,6,"Adelaide Strikers","Brisbane Heat","male","2017/18",2017-12-31,"Big Bash League","Adelaide Oval","Adelaide","Adelaide Strikers","bat","MG Neser","GC Joshua","MW Graham-Smith","L Uthenwoldt","DJ Shepard","SR Bernard","Adelaide Strikers",NA,NA,NA,"12",56,NA
1114868,6,"Sydney Thunder","Hobart Hurricanes","male","2017/18",2018-01-01,"Big Bash League","Sydney Showground Stadium","Sydney","Sydney Thunder","field","DJM Short","PJ Gillespie","GA Abood","BC Treloar","AK Wilds","RW Stratford","Hobart Hurricanes",NA,NA,NA,"13",9,NA
1114869,6,"Perth Scorchers","Sydney Sixers","male","2017/18",2018-01-01,"Big Bash League","W.A.C.A. Ground","Perth","Perth Scorchers","field","M Klinger","JD Ward","DM Koch","T Steenholdt","SAJ Craig","PL Marshall","Perth Scorchers",6,NA,NA,"14",NA,NA
1114870,6,"Melbourne Stars","Brisbane Heat","male","2017/18",2018-01-02,"Big Bash League","Melbourne Cricket Ground","Melbourne","Brisbane Heat","field","MJ Swepson","GC Joshua","MW Graham-Smith","S Brne","D Shepherd","SR Bernard","Brisbane Heat",9,NA,NA,"15",NA,NA
1114871,6,"Melbourne Renegades","Sydney Sixers","male","2017/18",2018-01-03,"Big Bash League","Simonds Stadium, South Geelong, Victoria","Geelong","Melbourne Renegades","field","AJ Finch","GJ Davidson","SD Fry","D Brigham","SA Lightbody","RL Parry","Melbourne Renegades",8,NA,NA,"16",NA,NA
1114872,6,"Hobart Hurricanes","Adelaide Strikers","male","2017/18",2018-01-04,"Big Bash League","Bellerive Oval","Hobart","Hobart Hurricanes","bat","DJM Short","GC Joshua","SJ Nogajski","DR Close","MW Graham-Smith","PL Marshall","Hobart Hurricanes",NA,NA,NA,"17",7,NA
1114873,6,"Brisbane Heat","Perth Scorchers","male","2017/18",2018-01-05,"Big Bash League","Brisbane Cricket Ground, Woolloongabba","Brisbane","Perth Scorchers","field","BCJ Cutting","PJ Gillespie","AK Wilds","SE Dionysius","NR Johnstone","DJ Harper","Brisbane Heat",NA,NA,NA,"18",49,NA
1114874,6,"Melbourne Stars","Melbourne Renegades","male","2017/18",2018-01-06,"Big Bash League","Melbourne Cricket Ground","Melbourne","Melbourne Renegades","field","Mohammad Nabi","JD Ward","SAJ Craig","S Brne","DM Koch","RL Parry","Melbourne Renegades",6,NA,NA,"19",NA,NA
1114875,6,"Sydney Thunder","Adelaide Strikers","male","2017/18",2018-01-07,"Big Bash League","Sydney Showground Stadium","Sydney","Adelaide Strikers","bat","Rashid Khan","SA Lightbody","SD Fry","BC Treloar","Geoff Davidson","RW Stratford","Adelaide Strikers",NA,NA,NA,"20",25,NA
1114876,6,"Hobart Hurricanes","Sydney Sixers","male","2017/18",2018-01-08,"Big Bash League","Bellerive Oval","Hobart","Hobart Hurricanes","bat","SW Billings","SAJ Craig","DM Koch","M Qureshi","JD Ward","RL Parry","Hobart Hurricanes",NA,NA,NA,"21",5,NA
1114877,6,"Perth Scorchers","Melbourne Renegades","male","2017/18",2018-01-08,"Big Bash League","W.A.C.A. Ground","Perth","Perth Scorchers","field","AJ Turner","SJ Nogajski","MW Graham-Smith","T Steenholdt","GC Joshua","PL Marshall","Perth Scorchers",5,NA,NA,"22",NA,NA
1114878,6,"Adelaide Strikers","Melbourne Stars","male","2017/18",2018-01-09,"Big Bash League","Adelaide Oval","Adelaide","Melbourne Stars","bat","TM Head","PJ Gillespie","AK Wilds","L Uthenwoldt","NR Johnstone","DJ Harper","Adelaide Strikers",8,NA,NA,"23",NA,NA
1114879,6,"Brisbane Heat","Hobart Hurricanes","male","2017/18",2018-01-10,"Big Bash League","Brisbane Cricket Ground, Woolloongabba","Brisbane","Hobart Hurricanes","bat","DJM Short","Geoff Davidson","SD Fry","SE Dionysius","SA Lightbody","RW Stratford","Hobart Hurricanes",NA,NA,NA,"24",3,NA
1114880,6,"Sydney Thunder","Perth Scorchers","male","2017/18",2018-01-11,"Big Bash League","Sydney Showground Stadium","Sydney","Sydney Thunder","bat","UT Khawaja","PJ Gillespie","AK Wilds","Troy Penman","NR Johnstone","D Talalla","Sydney Thunder",NA,NA,NA,"25",3,NA
1114881,6,"Melbourne Renegades","Melbourne Stars","male","2017/18",2018-01-12,"Big Bash League","Docklands Stadium","Melbourne","Melbourne Renegades","field","KP Pietersen","GC Joshua","MW Graham-Smith","D Brigham","DJ Shepard","DJ Harper","Melbourne Stars",NA,NA,NA,"26",23,NA
1114882,6,"Adelaide Strikers","Perth Scorchers","male","2017/18",2018-01-13,"Big Bash League","Traeger Park","Alice Springs","Perth Scorchers","field","AC Agar","JD Ward","DM Koch","L Uthenwoldt","SAJ Craig","SR Bernard","Perth Scorchers",6,NA,NA,"27",NA,NA
1114883,6,"Sydney Sixers","Sydney Thunder","male","2017/18",2018-01-13,"Big Bash League","Sydney Cricket Ground","Sydney","Sydney Sixers","field","CJ Green","GJ Davidson","SA Lightbody","Troy Penman","CA Polosak","PL Marshall","Sydney Sixers",8,NA,NA,"28",NA,NA
1114884,6,"Hobart Hurricanes","Brisbane Heat","male","2017/18",2018-01-15,"Big Bash League","Bellerive Oval","Hobart","Brisbane Heat","bat","DT Christian","GA Abood","AK Wilds","M Qureshi","PJ Gillespie","D Talalla","Hobart Hurricanes",6,NA,NA,"29",NA,NA
1114885,6,"Melbourne Stars","Sydney Sixers","male","2017/18",2018-01-16,"Big Bash League","Melbourne Cricket Ground","Melbourne","Sydney Sixers","field","NM Lyon","JD Ward","SAJ Craig","S Brne","DM Koch","SR Bernard","Sydney Sixers",8,NA,NA,"30",NA,NA
1114886,6,"Adelaide Strikers","Hobart Hurricanes","male","2017/18",2018-01-17,"Big Bash League","Adelaide Oval","Adelaide","Adelaide Strikers","bat","AT Carey","GJ Davidson","SA Lightbody","L Uthenwoldt","CA Polosak","PL Marshall","Adelaide Strikers",NA,NA,NA,"31",11,NA
1114887,6,"Sydney Sixers","Brisbane Heat","male","2017/18",2018-01-18,"Big Bash League","Sydney Cricket Ground","Sydney","Sydney Sixers","field","SA Abbott","GC Joshua","MW Graham-Smith","Troy Penman","DJ Shepard","DJ Harper","Sydney Sixers",9,NA,NA,"32",NA,NA
1114888,6,"Melbourne Stars","Sydney Thunder","male","2017/18",2018-01-20,"Big Bash League","Melbourne Cricket Ground","Melbourne","Sydney Thunder","field","SR Watson","SA Lightbody","Geoff Davidson","D Brigham","CA Polosak","D Talalla","Sydney Thunder",7,NA,NA,"33",NA,NA
1114889,6,"Perth Scorchers","Hobart Hurricanes","male","2017/18",2018-01-20,"Big Bash League","W.A.C.A. Ground","Perth","Perth Scorchers","field","AC Agar","SAJ Craig","DM Koch","J Hewitt","JD Ward","RW Stratford","Perth Scorchers",5,NA,NA,"34",NA,NA
1114890,6,"Melbourne Renegades","Adelaide Strikers","male","2017/18",2018-01-22,"Big Bash League","Docklands Stadium","Melbourne","Melbourne Renegades","field","CA Ingram","GC Joshua","MW Graham-Smith","S Brne","DJ Shepard","SR Bernard","Adelaide Strikers",NA,NA,NA,"35",26,NA
1114891,6,"Sydney Sixers","Melbourne Stars","male","2017/18",2018-01-23,"Big Bash League","Sydney Cricket Ground","Sydney","Sydney Sixers","field","JL Denly","PJ Gillespie","AK Wilds","Troy Penman","GA Abood","RL Parry","Sydney Sixers",5,NA,NA,"36",NA,NA
1114892,6,"Sydney Thunder","Melbourne Renegades","male","2017/18",2018-01-24,"Big Bash League","Manuka Oval","Canberra","Sydney Thunder","field","KW Richardson","JD Ward","SAJ Craig","Troy Penman","DM Koch","RW Stratford","Melbourne Renegades",NA,NA,NA,"37",9,NA
1114893,6,"Perth Scorchers","Adelaide Strikers","male","2017/18",2018-01-25,"Big Bash League","W.A.C.A. Ground","Perth","Perth Scorchers","field","AC Voges","GJ Davidson","SA Lightbody","NR Johnstone","CA Polosak","D Talalla","Perth Scorchers",4,NA,NA,"38",NA,NA
1114894,6,"Melbourne Stars","Hobart Hurricanes","male","2017/18",2018-01-27,"Big Bash League","Melbourne Cricket Ground","Melbourne","Melbourne Stars","field","KP Pietersen","PJ Gillespie","GA Abood","S Brne","AK Wilds","PL Marshall","Melbourne Stars",3,NA,NA,"39",NA,NA
1114895,6,"Brisbane Heat","Melbourne Renegades","male","2017/18",2018-01-27,"Big Bash League","Brisbane Cricket Ground, Woolloongabba","Brisbane","Brisbane Heat","field","TLW Cooper","GC Joshua","MW Graham-Smith","S Brne","D Shepherd","RL Parry","Melbourne Renegades",NA,NA,NA,"40",26,NA
1114896,6,"Perth Scorchers","Hobart Hurricanes","male","2017/18",2018-02-01,"Big Bash League","Perth Stadium","Perth","Perth Scorchers","field","MS Wade","GA Abood","SJ Nogajski","NR Johnstone","SD Fry","SR Bernard","Hobart Hurricanes",NA,NA,NA,NA,71,NA
1114897,6,"Adelaide Strikers","Melbourne Renegades","male","2017/18",2018-02-02,"Big Bash League","Adelaide Oval","Adelaide","Adelaide Strikers","bat","TM Head","PJ Gillespie","SAJ Craig","L Uthenwoldt","GJ Davidson","RW Stratford","Adelaide Strikers",NA,NA,NA,NA,1,NA
1114898,6,"Adelaide Strikers","Hobart Hurricanes","male","2017/18",2018-02-04,"Big Bash League","Adelaide Oval","Adelaide","Adelaide Strikers","bat","J Weatherald","PJ Gillespie","SAJ Craig","L Uthenwoldt","GC Joshua","PL Marshall","Adelaide Strikers",NA,NA,NA,NA,25,NA
1152511,6,"Brisbane Heat","Adelaide Strikers","male","2018/19",2018-12-19,"Big Bash League","Brisbane Cricket Ground, Woolloongabba","Brisbane","Adelaide Strikers","field","Rashid Khan","P Wilson","SD Fry","DM Koch","GJ Davidson","RW Stratford","Adelaide Strikers",5,NA,NA,"1",NA,NA
1152512,6,"Melbourne Renegades","Perth Scorchers","male","2018/19",2018-12-20,"Big Bash League","Docklands Stadium","Melbourne","Melbourne Renegades","field","Usman Shinwari","GA Abood","SJ Nogajski","DJ Shepard","SAJ Craig","RL Parry","Melbourne Renegades",4,NA,NA,"2",NA,NA
1152513,6,"Sydney Thunder","Melbourne Stars","male","2018/19",2018-12-21,"Big Bash League","Manuka Oval","Canberra","Melbourne Stars","field","DR Sams","SA Lightbody","AK Wilds","Andrew Crozier","P Wilson","PL Marshall","Sydney Thunder",NA,NA,NA,"3",15,"D/L"
1152514,6,"Sydney Sixers","Perth Scorchers","male","2018/19",2018-12-22,"Big Bash League","Sydney Cricket Ground","Sydney","Sydney Sixers","bat","SNJ O'Keefe","GJ Davidson","MW Graham-Smith","Ryan Nelson","GA Abood","SR Bernard","Sydney Sixers",NA,NA,NA,"4",17,NA
1152515,6,"Brisbane Heat","Hobart Hurricanes","male","2018/19",2018-12-22,"Big Bash League","Carrara Oval","Carrara","Brisbane Heat","field","DJM Short","PJ Gillespie","JD Ward","D Taylor","DM Koch","D Talalla","Hobart Hurricanes",NA,NA,NA,"5",15,NA
1152516,6,"Adelaide Strikers","Melbourne Renegades","male","2018/19",2018-12-23,"Big Bash League","Adelaide Oval","Adelaide","Melbourne Renegades","field","DT Christian","GC Joshua","SD Fry","C Thomas","DJ Shepard","DJ Harper","Melbourne Renegades",5,NA,NA,"6",NA,NA
1152517,6,"Hobart Hurricanes","Melbourne Stars","male","2018/19",2018-12-24,"Big Bash League","Bellerive Oval","Hobart","Hobart Hurricanes","field","DJM Short","SAJ Craig","SJ Nogajski","M Qureshi","MW Graham-Smith","RW Stratford","Hobart Hurricanes",6,NA,NA,"7",NA,NA
1152518,6,"Sydney Thunder","Sydney Sixers","male","2018/19",2018-12-24,"Big Bash League","Sydney Showground Stadium","Sydney","Sydney Sixers","field","JC Buttler","GA Abood","AK Wilds","Ryan Nelson","GJ Davidson","PL Marshall","Sydney Thunder",NA,NA,NA,"8",21,NA
1152519,6,"Perth Scorchers","Adelaide Strikers","male","2018/19",2018-12-26,"Big Bash League","Perth Stadium","Perth","Perth Scorchers","field","JA Richardson","PJ Gillespie","GC Joshua","J Hewitt","JD Ward","D Talalla","Perth Scorchers",7,NA,NA,"9",NA,NA
1152520,6,"Sydney Sixers","Melbourne Stars","male","2018/19",2018-12-27,"Big Bash League","Sydney Cricket Ground","Sydney","Melbourne Stars","field","PSP Handscomb","SA Lightbody","SAJ Craig","BC Treloar",NA,"SR Bernard","Melbourne Stars",5,NA,NA,"10",NA,NA
1152521,6,"Hobart Hurricanes","Sydney Thunder","male","2018/19",2018-12-28,"Big Bash League","Bellerive Oval","Hobart","Hobart Hurricanes","field","MS Wade","SD Fry","MW Graham-Smith","DR Close","AK Wilds","DJ Harper","Hobart Hurricanes",7,NA,NA,"11",NA,NA
1152522,6,"Melbourne Renegades","Sydney Sixers","male","2018/19",2018-12-29,"Big Bash League","Docklands Stadium","Melbourne","Melbourne Renegades","field","BAD Manenti","GC Joshua","SJ Nogajski","D Ireland","PJ Gillespie","RL Parry","Sydney Sixers",NA,NA,NA,"12",33,NA
1152523,6,"Hobart Hurricanes","Perth Scorchers","male","2018/19",2018-12-30,"Big Bash League","Aurora Stadium","Launceston","Hobart Hurricanes","field","RP Meredith","AK Wilds","MW Graham-Smith","DR Close","SD Fry","DJ Harper","Hobart Hurricanes",6,NA,NA,"13",NA,NA
1152524,6,"Adelaide Strikers","Sydney Thunder","male","2018/19",2018-12-31,"Big Bash League","Adelaide Oval","Adelaide","Adelaide Strikers","bat","PM Siddle","GJ Davidson","GA Abood","C Thomas","SA Lightbody","D Talalla","Adelaide Strikers",NA,NA,NA,"14",20,NA
1152525,6,"Brisbane Heat","Sydney Sixers","male","2018/19",2019-01-01,"Big Bash League","Carrara Oval","Carrara","Sydney Sixers","field","CA Lynn","PJ Gillespie","DM Koch","D Taylor","GC Joshua","RL Parry","Sydney Sixers",5,NA,NA,"15",NA,NA
1152526,6,"Melbourne Stars","Melbourne Renegades","male","2018/19",2019-01-01,"Big Bash League","Melbourne Cricket Ground","Melbourne","Melbourne Stars","field","MP Stoinis","JD Ward","SAJ Craig","Mattis van Eck","DJ Shepard","RW Stratford","Melbourne Stars",7,NA,NA,"16",NA,NA
1152527,6,"Sydney Thunder","Perth Scorchers","male","2018/19",2019-01-02,"Big Bash League","Sydney Showground Stadium","Sydney","Sydney Thunder","bat","CJ Ferguson","P Wilson","AK Wilds","Troy Penman","GJ Davidson","PL Marshall","Sydney Thunder",NA,NA,NA,"17",1,NA
1152528,6,"Melbourne Renegades","Adelaide Strikers","male","2018/19",2019-01-03,"Big Bash League","Simonds Stadium, South Geelong, Victoria","Geelong","Melbourne Renegades","field","J Weatherald","MW Graham-Smith","GA Abood","D Brigham","SJ Nogajski","D Talalla","Adelaide Strikers",NA,NA,NA,"18",32,NA
1152529,6,"Hobart Hurricanes","Sydney Sixers","male","2018/19",2019-01-04,"Big Bash League","Bellerive Oval","Hobart","Hobart Hurricanes","field","DJM Short","JD Ward","SA Lightbody","M Qureshi","SAJ Craig","SR Bernard","Hobart Hurricanes",5,NA,NA,"19",NA,NA
1152530,6,"Melbourne Stars","Sydney Thunder","male","2018/19",2019-01-05,"Big Bash League","Carrara Oval","Carrara","Sydney Thunder","bat","MP Stoinis","GJ Davidson","GC Joshua","SE Dionysius","DM Koch","PL Marshall","Melbourne Stars",8,NA,NA,"20",NA,NA
1152531,6,"Perth Scorchers","Brisbane Heat","male","2018/19",2019-01-05,"Big Bash League","Perth Stadium","Perth","Brisbane Heat","field","Mujeeb Ur Rahman","PJ Gillespie","AK Wilds","T Steenholdt","NR Johnstone","RW Stratford","Brisbane Heat",5,NA,NA,"21",NA,NA
1152532,6,"Adelaide Strikers","Sydney Sixers","male","2018/19",2019-01-06,"Big Bash League","Adelaide Oval","Adelaide","Adelaide Strikers","bat","JL Denly","MW Graham-Smith","GA Abood","Harsimran Singh","SJ Nogajski","DJ Harper","Sydney Sixers",6,NA,NA,"22",NA,NA
1152533,6,"Melbourne Renegades","Hobart Hurricanes","male","2018/19",2019-01-07,"Big Bash League","Docklands Stadium","Melbourne","Melbourne Renegades","field","SB Harper","P Wilson","SA Lightbody","D Ireland","JD Ward","RL Parry","Melbourne Renegades",6,NA,NA,"23",NA,NA
1152534,6,"Sydney Thunder","Brisbane Heat","male","2018/19",2019-01-08,"Big Bash League","Sydney Showground Stadium","Sydney","Sydney Thunder","field","CA Lynn","GJ Davidson","SAJ Craig","Berend du Plessis","GC Joshua","SR Bernard","Brisbane Heat",NA,NA,NA,"24",15,"D/L"
1152535,6,"Melbourne Stars","Perth Scorchers","male","2018/19",2019-01-09,"Big Bash League","Melbourne Cricket Ground","Melbourne","Perth Scorchers","field","AJ Tye","SD Fry","SJ Nogajski","D Brigham","PJ Gillespie","D Talalla","Perth Scorchers",6,NA,NA,"25",NA,NA
1152536,6,"Brisbane Heat","Melbourne Renegades","male","2018/19",2019-01-10,"Big Bash League","Brisbane Cricket Ground, Woolloongabba","Brisbane","Melbourne Renegades","field","SB Harper","GC Joshua","SA Lightbody","Steven Farrell","DM Koch","PL Marshall","Melbourne Renegades",8,NA,NA,"26",NA,NA
