"striker","season","event","batting_team","innings","Runs","BallsFaced","StrikeRate","Average","Fours","Sixes","NotOuts","Hundreds","Fifties","HighScore"
"Abdul Samad","2023/24","Syed Mushtaq Ali Trophy","Jammu & Kashmir",2,49,40,122.5,49,3,2,1,0,0,38
"Abhay","2019/20","Syed Mushtaq Ali Trophy","Mizoram",3,1,14,7.14285714285714,0.5,0,0,1,0,0,1
"Abhay Negi","2018/19","Syed Mushtaq Ali Trophy","Meghalaya",4,52,54,96.2962962962963,13,7,1,0,0,0,26
"Abhay Negi","2019/20","Syed Mushtaq Ali Trophy","Meghalaya",6,109,59,184.745762711864,36.3333333333333,5,9,3,0,1,50
"Abhay Negi","2020/21","Syed Mushtaq Ali Trophy","Meghalaya",3,12,12,100,4,1,0,0,0,0,11
"Abhijeet Saket","2019/20","Syed Mushtaq Ali Trophy","Bihar",1,0,1,0,0,0,0,0,0,0,0
"Abhijeet Saket","2021/22","Syed Mushtaq Ali Trophy","Bihar",1,0,1,0,0,0,0,0,0,0,0
"Abhijit Roy","2015/16","Syed Mushtaq Ali Trophy","Assam",2,21,30,70,10.5,1,0,0,0,0,13
"Abhilash Gogoi","2019/20","Syed Mushtaq Ali Trophy","Assam",4,20,22,90.9090909090909,6.66666666666667,2,0,1,0,0,8
"Abhilash Mallick","2015/16","Syed Mushtaq Ali Trophy","Odisha",2,37,46,80.4347826086957,18.5,5,0,0,0,0,30
"Abhimanyu Chauhan","2017/18","Syed Mushtaq Ali Trophy","Chhattisgarh",1,1,3,33.3333333333333,1,0,0,0,0,0,1
"Abhimanyu Rana","2015/16","Syed Mushtaq Ali Trophy","Himachal",2,2,5,40,2,0,0,1,0,0,2
"Abhimanyu Rana","2019/20","Syed Mushtaq Ali Trophy","Himachal",5,98,92,106.521739130435,19.6,8,4,0,0,0,41
"Abhimanyu Rana","2020/21","Syed Mushtaq Ali Trophy","Himachal",4,105,94,111.702127659574,35,12,3,1,0,1,72
"Abhimanyu Rana","2021/22","Syed Mushtaq Ali Trophy","Himachal",2,33,24,137.5,16.5,6,0,0,0,0,26
"Abhimanyu Rana","2022/23","Syed Mushtaq Ali Trophy","Himachal Pradesh",1,2,7,28.5714285714286,2,0,0,0,0,0,2
