"match_id","balls_per_over","team1","team2","gender","season","date","event","match_number","venue","city","toss_winner","toss_decision","player_of_match","umpire1","umpire2","reserve_umpire","tv_umpire","match_referee","winner","winner_wickets","winner_runs","outcome","method","eliminator"
885959,6,"Zimbabwe","India","male","2015",2015-07-10,"India in Zimbabwe ODI Series","1","Harare Sports Club",NA,"Zimbabwe","field","AT Rayudu","SD Fry","RB Tiffin","TJ Matibiri","L Rusere","RS Mahanama","India",NA,4,NA,NA,NA
860269,6,"Sri Lanka","Pakistan","male","2015",2015-07-11,"Pakistan in Sri Lanka ODI Series","1","Rangiri Dambulla International Stadium",NA,"Pakistan","field","Mohammad Hafeez","IJ Gould","REJ Martinesz","RR Wimalasiri","RJ Tucker","J Srinath","Pakistan",6,NA,NA,NA,NA
817209,6,"Bangladesh","South Africa","male","2015",2015-07-12,"South Africa in Bangladesh ODI Series","2","Shere Bangla National Stadium","Mirpur","South Africa","bat","Soumya Sarkar","Enamul Haque","RK Illingworth","Anisur Rahman","MA Gough","DC Boon","Bangladesh",7,NA,NA,NA,NA
885965,6,"Zimbabwe","India","male","2015",2015-07-12,"India in Zimbabwe ODI Series","2","Harare Sports Club",NA,"Zimbabwe","field","M Vijay","SD Fry","TJ Matibiri","O Chirombe","L Rusere","RS Mahanama","India",NA,62,NA,NA,NA
885967,6,"Zimbabwe","India","male","2015",2015-07-14,"India in Zimbabwe ODI Series","3","Harare Sports Club",NA,"Zimbabwe","field","KM Jadhav","SD Fry","TJ Matibiri","I Chabi","RB Tiffin","RS Mahanama","India",NA,83,NA,NA,NA
817211,6,"Bangladesh","South Africa","male","2015",2015-07-15,"South Africa in Bangladesh ODI Series","3","Zahur Ahmed Chowdhury Stadium","Chittagong","South Africa","bat","Soumya Sarkar","MA Gough","Sharfuddoula","Enamul Haque","RK Illingworth","DC Boon","Bangladesh",9,NA,NA,"D/L",NA
860271,6,"Sri Lanka","Pakistan","male","2015",2015-07-15,"Pakistan in Sri Lanka ODI Series","2","Pallekele International Cricket Stadium",NA,"Pakistan","bat","MDKJ Perera","REJ Martinesz","RJ Tucker","RR Wimalasiri","IJ Gould","J Srinath","Sri Lanka",2,NA,NA,NA,NA
860273,6,"Sri Lanka","Pakistan","male","2015",2015-07-19,"Pakistan in Sri Lanka ODI Series","3","R Premadasa Stadium","Colombo","Pakistan","bat","Sarfraz Ahmed","IJ Gould","RR Wimalasiri","REJ Martinesz","RJ Tucker","J Srinath","Pakistan",NA,135,NA,NA,NA
860275,6,"Sri Lanka","Pakistan","male","2015",2015-07-22,"Pakistan in Sri Lanka ODI Series","4","R Premadasa Stadium","Colombo","Sri Lanka","bat","Ahmed Shehzad","RJ Tucker","RR Wimalasiri","REJ Martinesz","IJ Gould","J Srinath","Pakistan",7,NA,NA,NA,NA
860277,6,"Sri Lanka","Pakistan","male","2015",2015-07-26,"Pakistan in Sri Lanka ODI Series","5","Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa","Hambantota","Sri Lanka","bat","MDKJ Perera","IJ Gould","REJ Martinesz","RR Wimalasiri","RJ Tucker","J Srinath","Sri Lanka",NA,165,NA,NA,NA
894287,6,"Zimbabwe","New Zealand","male","2015",2015-08-02,"New Zealand in Zimbabwe ODI Series","1","Harare Sports Club",NA,"Zimbabwe","field","CR Ervine","RK Illingworth","RB Tiffin",NA,"L Rusere","DC Boon","Zimbabwe",7,NA,NA,NA,NA
894289,6,"Zimbabwe","New Zealand","male","2015",2015-08-04,"New Zealand in Zimbabwe ODI Series","2","Harare Sports Club",NA,"Zimbabwe","bat","MJ Guptill","RK Illingworth","TJ Matibiri","O Chirombe","L Rusere","DC Boon","New Zealand",10,NA,NA,NA,NA
894291,6,"Zimbabwe","New Zealand","male","2015",2015-08-07,"New Zealand in Zimbabwe ODI Series","3","Harare Sports Club",NA,"Zimbabwe","field","KS Williamson","RK Illingworth","TJ Matibiri","I Chabi","RB Tiffin","DC Boon","New Zealand",NA,38,NA,NA,NA
848843,6,"South Africa","New Zealand","male","2015",2015-08-19,"New Zealand in South Africa ODI Series","1","SuperSport Park","Centurion","New Zealand","field","HM Amla","JD Cloete","IJ Gould","S George","AT Holdstock","RS Mahanama","South Africa",NA,20,NA,NA,NA
848845,6,"South Africa","New Zealand","male","2015",2015-08-23,"New Zealand in South Africa ODI Series","2","Senwes Park","Potchefstroom","South Africa","bat","MJ Guptill","S George","IJ Gould","AT Holdstock","JD Cloete","RS Mahanama","New Zealand",8,NA,NA,NA,NA
848847,6,"South Africa","New Zealand","male","2015",2015-08-26,"New Zealand in South Africa ODI Series","3","Kingsmead","Durban","South Africa","bat","AB de Villiers","JD Cloete","IJ Gould","AT Holdstock","S George","RS Mahanama","South Africa",NA,62,NA,NA,NA
743973,6,"Ireland","Australia","male","2015",2015-08-27,NA,NA,"Civil Service Cricket Club, Stormont","Belfast","Australia","bat","DA Warner","M Hawthorne","JS Wilson","DA Haggo","S Ravi","JJ Crowe","Australia",NA,23,NA,"D/L",NA
743977,6,"England","Australia","male","2015",2015-09-03,"Australia in England ODI Series","1","The Rose Bowl","Southampton","Australia","bat","MS Wade","MA Gough","JS Wilson","RT Robinson","HDPK Dharmasena","JJ Crowe","Australia",NA,59,NA,NA,NA
743979,6,"England","Australia","male","2015",2015-09-05,"Australia in England ODI Series","2","Lord's","London","England","field","MR Marsh","HDPK Dharmasena","RT Robinson","RJ Bailey","JS Wilson","JJ Crowe","Australia",NA,64,NA,NA,NA
743981,6,"England","Australia","male","2015",2015-09-08,"Australia in England ODI Series","3","Old Trafford","Manchester","England","bat","JWA Taylor","RJ Bailey","JS Wilson","MA Gough","HDPK Dharmasena","JJ Crowe","England",NA,93,NA,NA,NA
743983,6,"England","Australia","male","2015",2015-09-11,"Australia in England ODI Series","4","Headingley","Leeds","Australia","bat","EJG Morgan","HDPK Dharmasena","MA Gough","RA Kettleborough","JS Wilson","JJ Crowe","England",3,NA,NA,NA,NA
743985,6,"England","Australia","male","2015",2015-09-13,"Australia in England ODI Series","5","Old Trafford","Manchester","England","bat","MR Marsh","RJ Bailey","JS Wilson","MA Gough","HDPK Dharmasena","JJ Crowe","Australia",8,NA,NA,NA,NA
919607,6,"Zimbabwe","Pakistan","male","2015/16",2015-10-01,"Pakistan in Zimbabwe ODI Series","1","Harare Sports Club",NA,"Zimbabwe","field","Yasir Shah","RSA Palliyaguruge","RB Tiffin","I Chabi","L Rusere","DT Jukes","Pakistan",NA,131,NA,NA,NA
919609,6,"Zimbabwe","Pakistan","male","2015/16",2015-10-03,"Pakistan in Zimbabwe ODI Series","2","Harare Sports Club",NA,"Pakistan","field","E Chigumbura","TJ Matibiri","RSA Palliyaguruge","O Chirombe","L Rusere","DT Jukes","Zimbabwe",NA,5,NA,"D/L",NA
919611,6,"Zimbabwe","Pakistan","male","2015/16",2015-10-05,"Pakistan in Zimbabwe ODI Series","3","Harare Sports Club",NA,"Pakistan","field","Bilal Asif","TJ Matibiri","RSA Palliyaguruge","O Chirombe","RB Tiffin","DT Jukes","Pakistan",7,NA,NA,NA,NA
919613,6,"Zimbabwe","Ireland","male","2015/16",2015-10-09,"Ireland in Zimbabwe ODI Series","1","Harare Sports Club",NA,"Zimbabwe","field","Sikandar Raza","JD Cloete","RB Tiffin","L Rusere",NA,"J Srinath","Zimbabwe",2,NA,NA,NA,NA
903593,6,"India","South Africa","male","2015/16",2015-10-11,"South Africa in India ODI Series","1","Green Park","Kanpur","South Africa","bat","AB de Villiers","Aleem Dar","VA Kulkarni","AY Dandekar","C Shamshuddin","BC Broad","South Africa",NA,5,NA,NA,NA
919615,6,"Zimbabwe","Ireland","male","2015/16",2015-10-11,"Ireland in Zimbabwe ODI Series","2","Harare Sports Club",NA,"Zimbabwe","field","CR Ervine","JD Cloete","TJ Matibiri","L Rusere",NA,"J Srinath","Zimbabwe",5,NA,NA,NA,NA
919617,6,"Zimbabwe","Ireland","male","2015/16",2015-10-13,"Ireland in Zimbabwe ODI Series","3","Harare Sports Club",NA,"Ireland","field","TJ Murtagh","JD Cloete","RB Tiffin","L Rusere",NA,"J Srinath","Ireland",2,NA,NA,NA,NA
903595,6,"India","South Africa","male","2015/16",2015-10-14,"South Africa in India ODI Series","2","Holkar Cricket Stadium","Indore","India","bat","MS Dhoni","Aleem Dar","VA Kulkarni","AY Dandekar","CK Nandan","BC Broad","India",NA,22,NA,NA,NA
924627,6,"Zimbabwe","Afghanistan","male","2015/16",2015-10-16,"Afghanistan in Zimbabwe ODI Series","1","Queens Sports Club","Bulawayo","Afghanistan","bat","WP Masakadza","NJ Llong","RB Tiffin","L Rusere",NA,"D Govindjee","Zimbabwe",8,NA,NA,NA,NA
903597,6,"India","South Africa","male","2015/16",2015-10-18,"South Africa in India ODI Series","3","Saurashtra Cricket Association Stadium","Rajkot","South Africa","bat","M Morkel","Aleem Dar","C Shamshuddin","Nitin Menon","CK Nandan","BC Broad","South Africa",NA,18,NA,NA,NA
924629,6,"Zimbabwe","Afghanistan","male","2015/16",2015-10-18,"Afghanistan in Zimbabwe ODI Series","2","Queens Sports Club","Bulawayo","Afghanistan","bat","Mohammad Nabi","NJ Llong","RB Tiffin","L Rusere",NA,"D Govindjee","Afghanistan",NA,58,NA,NA,NA
903599,6,"India","South Africa","male","2015/16",2015-10-22,"South Africa in India ODI Series","4","MA Chidambaram Stadium, Chepauk","Chennai","India","bat","V Kohli","S Ravi","C Shamshuddin","Nitin Menon","AK Chaudhary","BC Broad","India",NA,35,NA,NA,NA
924633,6,"Zimbabwe","Afghanistan","male","2015/16",2015-10-22,"Afghanistan in Zimbabwe ODI Series","4","Queens Sports Club","Bulawayo","Zimbabwe","bat","Mohammad Shahzad","NJ Llong","TJ Matibiri","RB Tiffin",NA,"D Govindjee","Afghanistan",3,NA,NA,NA,NA
903601,6,"India","South Africa","male","2015/16",2015-10-25,"South Africa in India ODI Series","5","Wankhede Stadium","Mumbai","South Africa","bat","Q de Kock","AK Chaudhary","HDPK Dharmasena",NA,"VA Kulkarni","BC Broad","South Africa",NA,214,NA,NA,NA
915777,6,"Sri Lanka","West Indies","male","2015/16",2015-11-01,"West Indies in Sri Lanka ODI Series","1","R Premadasa Stadium","Colombo","Sri Lanka","field","TM Dilshan","MA Gough","RSA Palliyaguruge","REJ Martinesz","RJ Tucker","DC Boon","Sri Lanka",1,NA,NA,"D/L",NA
915779,6,"Sri Lanka","West Indies","male","2015/16",2015-11-04,"West Indies in Sri Lanka ODI Series","2","R Premadasa Stadium","Colombo","West Indies","bat","MDKJ Perera","REJ Martinesz","RJ Tucker","RR Wimalasiri","MA Gough","DC Boon","Sri Lanka",8,NA,NA,"D/L",NA
915781,6,"Sri Lanka","West Indies","male","2015/16",2015-11-07,"West Indies in Sri Lanka ODI Series","3","Pallekele International Cricket Stadium",NA,"Sri Lanka","field","MN Samuels","MA Gough","RR Wimalasiri","RSA Palliyaguruge","RJ Tucker","DC Boon","Sri Lanka",NA,19,NA,"D/L",NA
931390,6,"Bangladesh","Zimbabwe","male","2015/16",2015-11-07,"Zimbabwe in Bangladesh ODI Series","1","Shere Bangla National Stadium","Mirpur","Zimbabwe","field","Mushfiqur Rahim","Aleem Dar","Sharfuddoula","Anisur Rahman","Enamul Haque","J Srinath","Bangladesh",NA,145,NA,NA,NA
931392,6,"Bangladesh","Zimbabwe","male","2015/16",2015-11-09,"Zimbabwe in Bangladesh ODI Series","2","Shere Bangla National Stadium","Mirpur","Zimbabwe","field","Imrul Kayes","Aleem Dar","Enamul Haque","Sharfuddoula","Anisur Rahman","J Srinath","Bangladesh",NA,58,NA,NA,NA
902641,6,"England","Pakistan","male","2015/16",2015-11-11,"Pakistan v England ODI Series","1","Sheikh Zayed Stadium","Abu Dhabi","England","bat","Mohammad Hafeez","Ahsan Raza","JD Cloete","Shozab Raza","CB Gaffaney","RS Madugalle","Pakistan",6,NA,NA,NA,NA
931394,6,"Bangladesh","Zimbabwe","male","2015/16",2015-11-11,"Zimbabwe in Bangladesh ODI Series","3","Shere Bangla National Stadium","Mirpur","Bangladesh","bat","Tamim Iqbal","Aleem Dar","Sharfuddoula","Anisur Rahman","Enamul Haque","J Srinath","Bangladesh",NA,61,NA,NA,NA
902643,6,"England","Pakistan","male","2015/16",2015-11-13,"Pakistan v England ODI Series","2","Sheikh Zayed Stadium","Abu Dhabi","England","bat","AD Hales","CB Gaffaney","Shozab Raza",NA,"JD Cloete","RS Madugalle","England",NA,95,NA,NA,NA
911049,6,"United Arab Emirates","Hong Kong","male","2015/16",2015-11-16,"ICC World Cricket League Championship","13","ICC Academy","Dubai","Hong Kong","bat","MS Chapman","VA Kulkarni","Sarika Prasad","Akbar Khan",NA,"D Govindjee","Hong Kong",NA,89,NA,NA,NA
902645,6,"England","Pakistan","male","2015/16",2015-11-17,"Pakistan v England ODI Series","3","Sharjah Cricket Stadium",NA,"Pakistan","bat","JWA Taylor","JD Cloete","Shozab Raza","Ahsan Raza","CB Gaffaney","RS Madugalle","England",6,NA,NA,NA,NA
902647,6,"England","Pakistan","male","2015/16",2015-11-20,"Pakistan v England ODI Series","4","Dubai International Cricket Stadium",NA,"England","bat","JC Buttler","Ahsan Raza","CB Gaffaney","Shozab Raza","JD Cloete","RS Madugalle","England",NA,84,NA,NA,NA
953335,6,"Afghanistan","Zimbabwe","male","2015/16",2015-12-25,"Afghanistan v Zimbabwe ODI Series","1","Sharjah Cricket Stadium",NA,"Afghanistan","bat","Amir Hamza","VA Kulkarni","C Shamshuddin","Iftikhar Ali","AK Chaudhary","DT Jukes","Afghanistan",NA,49,NA,NA,NA
914207,6,"New Zealand","Sri Lanka","male","2015/16",2015-12-26,"Sri Lanka in New Zealand ODI Series","1","Hagley Oval","Christchurch","Sri Lanka","bat","MJ Henry","MA Gough","PD Jones","DJ Walker","RK Illingworth","AJ Pycroft","New Zealand",7,NA,NA,NA,NA
914209,6,"New Zealand","Sri Lanka","male","2015/16",2015-12-28,"Sri Lanka in New Zealand ODI Series","2","Hagley Oval","Christchurch","Sri Lanka","bat","MJ Guptill","RK Illingworth","DJ Walker","PD Jones","MA Gough","AJ Pycroft","New Zealand",10,NA,NA,NA,NA
953337,6,"Afghanistan","Zimbabwe","male","2015/16",2015-12-29,"Afghanistan v Zimbabwe ODI Series","2","Sharjah Cricket Stadium",NA,"Zimbabwe","bat","Mohammad Shahzad","AK Chaudhary","C Shamshuddin","Iftikhar Ali","VA Kulkarni","DT Jukes","Afghanistan",4,NA,NA,NA,NA
914211,6,"New Zealand","Sri Lanka","male","2015/16",2015-12-31,"Sri Lanka in New Zealand ODI Series","3","Saxton Oval","Nelson","New Zealand","bat","MD Gunathilaka","BF Bowden","MA Gough","DJ Walker","RK Illingworth","AJ Pycroft","Sri Lanka",8,NA,NA,NA,NA
914213,6,"New Zealand","Sri Lanka","male","2015/16",2016-01-02,"Sri Lanka in New Zealand ODI Series","4","Saxton Oval","Nelson","Sri Lanka","field",NA,"BF Bowden","RK Illingworth","DJ Walker","MA Gough","AJ Pycroft",NA,NA,NA,"no result",NA,NA
953339,6,"Afghanistan","Zimbabwe","male","2015/16",2016-01-02,"Afghanistan v Zimbabwe ODI Series","3","Sharjah Cricket Stadium",NA,"Zimbabwe","bat","H Masakadza","AK Chaudhary","VA Kulkarni","Iftikhar Ali","C Shamshuddin","DT Jukes","Zimbabwe",NA,117,NA,NA,NA
953341,6,"Afghanistan","Zimbabwe","male","2015/16",2016-01-04,"Afghanistan v Zimbabwe ODI Series","4","Sharjah Cricket Stadium",NA,"Zimbabwe","bat","CJ Chibhabha","VA Kulkarni","C Shamshuddin","Iftikhar Ali","AK Chaudhary","DT Jukes","Zimbabwe",NA,65,NA,NA,NA
914215,6,"New Zealand","Sri Lanka","male","2015/16",2016-01-05,"Sri Lanka in New Zealand ODI Series","5","Bay Oval","Mount Maunganui","Sri Lanka","field","MJ Henry","BF Bowden","MA Gough","PD Jones","RK Illingworth","AJ Pycroft","New Zealand",NA,36,NA,NA,NA
953343,6,"Afghanistan","Zimbabwe","male","2015/16",2016-01-06,"Afghanistan v Zimbabwe ODI Series","5","Sharjah Cricket Stadium",NA,"Zimbabwe","bat","Gulbadin Naib","AK Chaudhary","C Shamshuddin","Iftikhar Ali","VA Kulkarni","DT Jukes","Afghanistan",2,NA,NA,NA,NA
895807,6,"Australia","India","male","2015/16",2016-01-12,"India in Australia ODI Series","1","Western Australia Cricket Association Ground","Perth","India","bat","SPD Smith","SD Fry","RA Kettleborough","GC Joshua","MD Martell","JJ Crowe","Australia",5,NA,NA,NA,NA
895809,6,"Australia","India","male","2015/16",2016-01-15,"India in Australia ODI Series","2","Brisbane Cricket Ground, Woolloongabba","Brisbane","India","bat","RG Sharma","RA Kettleborough","MD Martell","SAJ Craig","SD Fry","JJ Crowe","Australia",7,NA,NA,NA,NA
895811,6,"Australia","India","male","2015/16",2016-01-17,"India in Australia ODI Series","3","Melbourne Cricket Ground",NA,"Australia","field","GJ Maxwell","SD Fry","RA Kettleborough","AJ Barrow","MD Martell","JJ Crowe","Australia",3,NA,NA,NA,NA
895813,6,"Australia","India","male","2015/16",2016-01-20,"India in Australia ODI Series","4","Manuka Oval","Canberra","Australia","bat","KW Richardson","RA Kettleborough","JD Ward","SJ Nogajski","P Wilson","JJ Crowe","Australia",NA,25,NA,NA,NA
895815,6,"Australia","India","male","2015/16",2016-01-23,"India in Australia ODI Series","5","Sydney Cricket Ground",NA,"India","field","MK Pandey","RA Kettleborough","P Wilson","GA Abood","JD Ward","JJ Crowe","India",6,NA,NA,NA,NA
914227,6,"New Zealand","Pakistan","male","2015/16",2016-01-25,"Pakistan in New Zealand ODI Series","1","Basin Reserve","Wellington","Pakistan","field","HM Nicholls","NJ Llong","DJ Walker","BF Bowden","BNJ Oxenford","DC Boon","New Zealand",NA,70,NA,NA,NA
914265,6,"New Zealand","Pakistan","male","2015/16",2016-01-31,"Pakistan in New Zealand ODI Series","3","Eden Park","Auckland","Pakistan","bat","MJ Guptill","BF Bowden","NJ Llong","DJ Walker","BNJ Oxenford","DC Boon","New Zealand",3,NA,NA,"D/L",NA
800469,6,"South Africa","England","male","2015/16",2016-02-03,"England in South Africa ODI Series","1","Mangaung Oval","Bloemfontein","England","bat","Q de Kock","CB Gaffaney","S George","JD Cloete","HDPK Dharmasena","J Srinath","England",NA,39,NA,"D/L",NA
914231,6,"New Zealand","Australia","male","2015/16",2016-02-03,"Chappell-Hadlee Trophy","1","Eden Park","Auckland","Australia","field","MJ Guptill","IJ Gould","DJ Walker","BF Bowden",NA,"BC Broad","New Zealand",NA,159,NA,NA,NA
800471,6,"South Africa","England","male","2015/16",2016-02-06,"England in South Africa ODI Series","2","St George's Park","Port Elizabeth","South Africa","bat","AD Hales","JD Cloete","HDPK Dharmasena","S George","CB Gaffaney","J Srinath","England",5,NA,NA,NA,NA
914233,6,"New Zealand","Australia","male","2015/16",2016-02-06,"Chappell-Hadlee Trophy","2","Westpac Stadium","Wellington","New Zealand","bat","MR Marsh","BF Bowden","S Ravi","DJ Walker","IJ Gould","BC Broad","Australia",4,NA,NA,NA,NA
914235,6,"New Zealand","Australia","male","2015/16",2016-02-08,"Chappell-Hadlee Trophy","3","Seddon Park","Hamilton","Australia","field","IS Sodhi","IJ Gould","DJ Walker","BF Bowden","S Ravi","BC Broad","New Zealand",NA,55,NA,NA,NA
800473,6,"South Africa","England","male","2015/16",2016-02-09,"England in South Africa ODI Series","3","SuperSport Park","Centurion","England","bat","Q de Kock","JD Cloete","CB Gaffaney","S George","HDPK Dharmasena","J Srinath","South Africa",7,NA,NA,NA,NA
800475,6,"South Africa","England","male","2015/16",2016-02-12,"England in South Africa ODI Series","4","New Wanderers Stadium","Johannesburg","South Africa","field","CH Morris","HDPK Dharmasena","S George","JD Cloete","CB Gaffaney","J Srinath","South Africa",1,NA,NA,NA,NA
800477,6,"South Africa","England","male","2015/16",2016-02-14,"England in South Africa ODI Series","5","Newlands","Cape Town","South Africa","field","AB de Villiers","JD Cloete","CB Gaffaney","S George","HDPK Dharmasena","J Srinath","South Africa",5,NA,NA,NA,NA
932849,6,"West Indies","South Africa","male","2016",2016-06-03,"West Indies Tri-Nation Series","1","Providence Stadium","Guyana","South Africa","bat","SP Narine","RK Illingworth","JS Wilson","GO Brathwaite","NJ Llong","JJ Crowe","West Indies",4,NA,NA,NA,NA
932851,6,"West Indies","Australia","male","2016",2016-06-05,"West Indies Tri-Nation Series","2","Providence Stadium","Guyana","Australia","field","NM Lyon","GO Brathwaite","NJ Llong","JS Wilson","RK Illingworth","JJ Crowe","Australia",6,NA,NA,NA,NA
932853,6,"Australia","South Africa","male","2016",2016-06-07,"West Indies Tri-Nation Series","3","Providence Stadium","Guyana","South Africa","bat","F Behardien","RK Illingworth","JS Wilson","GO Brathwaite","NJ Llong","JJ Crowe","South Africa",NA,47,NA,NA,NA
932855,6,"Australia","South Africa","male","2016",2016-06-11,"West Indies Tri-Nation Series","4","Warner Park, Basseterre","St Kitts","Australia","bat","DA Warner","NJ Llong","JS Wilson","GO Brathwaite","RK Illingworth","JJ Crowe","Australia",NA,36,NA,NA,NA
1007649,6,"Zimbabwe","India","male","2016",2016-06-11,"India in Zimbabwe ODI Series","1","Harare Sports Club",NA,"India","field","KL Rahul","IJ Gould","RB Tiffin","I Chabi","TJ Matibiri","RB Richardson","India",9,NA,NA,NA,NA
932857,6,"West Indies","Australia","male","2016",2016-06-13,"West Indies Tri-Nation Series","5","Warner Park, Basseterre","St Kitts","West Indies","field","MN Samuels","GO Brathwaite","RK Illingworth","JS Wilson","NJ Llong","JJ Crowe","West Indies",4,NA,NA,NA,NA
