"striker","season","event","batting_team","innings","Runs","BallsFaced","StrikeRate","Average","Fours","Sixes","NotOuts","Hundreds","Fifties","HighScore"
"Mohammad Amir","2020/21","Lanka Premier League","Galle Gladiators",6,27,28,96.4285714285714,6.75,1,2,2,0,0,15
"Mohammad Amir","2021/22","Lanka Premier League","Galle Gladiators",3,15,15,100,15,2,0,2,0,0,8
"Mohammad Hafeez","2021/22","Lanka Premier League","Galle Gladiators",8,89,99,89.8989898989899,11.125,10,1,0,0,0,16
"Mohammad Haris","2023","Lanka Premier League","B-Love Kandy",7,213,154,138.311688311688,30.4285714285714,25,7,0,0,2,81
"Mohammad Hasnain","2023","Lanka Premier League","B-Love Kandy",3,7,19,36.8421052631579,7,1,0,2,0,0,7
"Mohammad Nabi","2022/23","Lanka Premier League","Colombo Stars",2,15,15,100,7.5,0,1,0,0,0,15
"Mohammad Nawaz","2023","Lanka Premier League","Colombo Strikers",7,106,94,112.765957446809,17.6666666666667,10,3,1,0,0,27
"Mujeeb Ur Rahman","2023","Lanka Premier League","B-Love Kandy",3,4,8,50,Inf,0,0,3,0,0,3
"N Burger","2023","Lanka Premier League","Jaffna Kings",1,6,7,85.7142857142857,Inf,1,0,1,0,0,6
"N Dickwella","2020/21","Lanka Premier League","Dambulla Viiking",9,270,182,148.351648351648,33.75,32,8,1,0,2,65
"N Dickwella","2021/22","Lanka Premier League","Dambulla Giants",10,151,99,152.525252525253,15.1,25,1,0,0,0,37
"N Dickwella","2022/23","Lanka Premier League","Colombo Stars",8,127,104,122.115384615385,18.1428571428571,17,2,1,0,2,62
"N Dickwella","2023","Lanka Premier League","Colombo Strikers",4,95,52,182.692307692308,23.75,15,2,0,0,1,58
"N Pradeep","2020/21","Lanka Premier League","Kandy Tuskers",3,1,6,16.6666666666667,1,0,0,2,0,0,1
"N Pradeep","2021/22","Lanka Premier League","Dambulla Giants",4,5,14,35.7142857142857,5,0,0,3,0,0,4
"N Pradeep","2022/23","Lanka Premier League","Galle Gladiators",5,13,23,56.5217391304348,4.33333333333333,0,1,2,0,0,10
"N Pradeep","2023","Lanka Premier League","B-Love Kandy",1,0,2,0,0,0,0,0,0,0,0
"N Thushara","2020/21","Lanka Premier League","Galle Gladiators",1,0,0,NA,NA,0,0,1,0,0,0
"N Thushara","2021/22","Lanka Premier League","Galle Gladiators",2,6,3,200,Inf,1,0,2,0,0,5
"N Thushara","2022/23","Lanka Premier League","Galle Gladiators",4,5,8,62.5,5,0,0,3,0,0,2
"N Thushara","2023","Lanka Premier League","Jaffna Kings",3,7,5,140,2.33333333333333,0,1,0,0,0,7
"N Vimukthi","2021/22","Lanka Premier League","Kandy Warriors",2,13,11,118.181818181818,6.5,2,0,0,0,0,12
"N Vimukthi","2022/23","Lanka Premier League","Galle Gladiators",1,5,5,100,5,0,0,0,0,0,5
"ND Paranavithana","2022/23","Lanka Premier League","Colombo Stars",4,15,17,88.2352941176471,3.75,3,0,0,0,0,8
"ND Perera","2023","Lanka Premier League","Colombo Strikers",2,53,38,139.473684210526,26.5,3,3,0,0,0,40
"NLTC Perera","2020/21","Lanka Premier League","Jaffna Stallions",8,261,117,223.076923076923,43.5,22,19,2,0,2,97
"NLTC Perera","2021/22","Lanka Premier League","Jaffna Kings",9,190,100,190,38,14,14,4,0,2,57
"NLTC Perera","2022/23","Lanka Premier League","Jaffna Kings",7,99,65,152.307692307692,19.8,10,2,2,0,0,29
"NLTC Perera","2023","Lanka Premier League","Jaffna Kings",8,90,60,150,12.8571428571429,9,4,1,0,0,36
"Najibullah Zadran","2021/22","Lanka Premier League","Dambulla Giants",9,152,135,112.592592592593,16.8888888888889,9,8,0,0,1,54
"Najibullah Zadran","2022/23","Lanka Premier League","Kandy Falcons",4,60,47,127.659574468085,20,2,3,1,0,0,22
"Najibullah Zadran","2023","Lanka Premier League","Galle Titans",2,3,8,37.5,1.5,0,0,0,0,0,2
"Naseem Shah","2023","Lanka Premier League","Colombo Strikers",4,8,14,57.1428571428571,2,1,0,0,0,0,6
"Naveen-ul-Haq","2020/21","Lanka Premier League","Kandy Tuskers",1,4,3,133.333333333333,4,1,0,0,0,0,4
"Naveen-ul-Haq","2021/22","Lanka Premier League","Colombo Stars",4,8,12,66.6666666666667,4,1,0,2,0,0,4
"Noor Ahmad","2021/22","Lanka Premier League","Galle Gladiators",4,15,23,65.2173913043478,15,1,0,3,0,0,11
"Noor Ahmad","2022/23","Lanka Premier League","Dambulla Aura",4,37,28,132.142857142857,9.25,1,3,0,0,0,20
"Noor Ahmad","2023","Lanka Premier League","Dambulla Aura",1,7,2,350,Inf,0,1,1,0,0,7
"P Jayawickrama","2021/22","Lanka Premier League","Jaffna Kings",1,2,2,100,Inf,0,0,1,0,0,2
"P Nissanka","2021/22","Lanka Premier League","Colombo Stars",5,56,63,88.8888888888889,11.2,5,0,0,0,0,42
"P Nissanka","2022/23","Lanka Premier League","Kandy Falcons",8,229,192,119.270833333333,28.625,26,3,0,0,1,71
"P Nissanka","2023","Lanka Premier League","Colombo Strikers",8,193,157,122.929936305732,24.125,20,3,0,0,2,54
"PA van Meekeren","2022/23","Lanka Premier League","Dambulla Aura",3,21,25,84,21,3,0,2,0,0,11
"PADLR Sandakan","2020/21","Lanka Premier League","Galle Gladiators",3,13,26,50,Inf,1,0,3,0,0,9
"PADLR Sandakan","2022/23","Lanka Premier League","Galle Gladiators",3,6,20,30,3,0,0,1,0,0,4
